Date,Hour,Redemption_Count,Sales_Count
2024-01-31,16-00-00,78,48
2024-01-31,17-00-00,72,49
2024-01-31,18-00-00,34,34
2024-01-31,19-00-00,19,14
2024-01-31,20-00-00,31,28
2024-01-31,21-00-00,11,2
2024-01-31,22-00-00,9,1
2024-01-31,23-00-00,10,1
2024-02-01,04-00-00,0,2
2024-02-01,06-00-00,34,17
2024-02-01,07-00-00,13,11
2024-02-01,08-00-00,38,25
2024-02-01,09-00-00,11,10
2024-02-01,10-00-00,13,15
2024-02-01,11-00-00,31,39
2024-02-01,12-00-00,22,14
2024-02-01,13-00-00,36,64
2024-02-01,14-00-00,28,15
2024-02-01,15-00-00,51,36
2024-02-01,16-00-00,37,83
2024-02-01,17-00-00,48,41
2024-02-01,18-00-00,24,34
2024-02-01,19-00-00,27,20
2024-02-01,20-00-00,15,13
2024-02-01,21-00-00,23,9
2024-02-01,22-00-00,11,25
2024-02-01,23-00-00,4,3
2024-02-02,05-00-00,0,4
2024-02-02,06-00-00,23,9
2024-02-02,07-00-00,25,13
2024-02-02,08-00-00,35,13
2024-02-02,09-00-00,25,7
2024-02-02,10-00-00,34,37
2024-02-02,11-00-00,37,33
2024-02-02,12-00-00,78,62
2024-02-02,13-00-00,50,38
2024-02-02,14-00-00,53,44
2024-02-02,15-00-00,85,84
2024-02-02,16-00-00,82,86
2024-02-02,17-00-00,91,78
2024-02-02,18-00-00,51,41
2024-02-02,19-00-00,28,19
2024-02-02,20-00-00,26,13
2024-02-02,21-00-00,22,39
2024-02-02,22-00-00,9,5
2024-02-02,23-00-00,7,4
2024-02-03,02-00-00,0,1
2024-02-03,06-00-00,8,7
2024-02-03,07-00-00,4,3
2024-02-03,08-00-00,6,9
2024-02-03,09-00-00,47,45
2024-02-03,10-00-00,92,82
2024-02-03,11-00-00,64,64
2024-02-03,12-00-00,156,141
2024-02-03,13-00-00,178,182
2024-02-03,14-00-00,154,137
2024-02-03,15-00-00,227,238
2024-02-03,16-00-00,180,157
2024-02-03,17-00-00,97,92
2024-02-03,18-00-00,35,27
2024-02-03,19-00-00,50,50
2024-02-03,20-00-00,21,11
2024-02-03,21-00-00,24,17
2024-02-03,22-00-00,7,5
2024-02-03,23-00-00,13,3
2024-02-04,00-00-00,0,1
2024-02-04,06-00-00,6,1
2024-02-04,07-00-00,5,4
2024-02-04,08-00-00,10,8
2024-02-04,09-00-00,33,50
2024-02-04,10-00-00,115,106
2024-02-04,11-00-00,109,91
2024-02-04,12-00-00,98,101
2024-02-04,13-00-00,122,116
2024-02-04,14-00-00,156,147
2024-02-04,15-00-00,196,190
2024-02-04,16-00-00,168,159
2024-02-04,17-00-00,113,96
2024-02-04,18-00-00,45,36
2024-02-04,19-00-00,20,8
2024-02-04,20-00-00,18,5
2024-02-04,21-00-00,7,4
2024-02-04,22-00-00,9,5
2024-02-04,23-00-00,0,1
2024-02-05,06-00-00,33,8
2024-02-05,07-00-00,16,4
2024-02-05,08-00-00,31,16
2024-02-05,09-00-00,13,8
2024-02-05,10-00-00,77,76
2024-02-05,11-00-00,20,26
2024-02-05,12-00-00,17,5
2024-02-05,13-00-00,30,24
2024-02-05,14-00-00,46,32
2024-02-05,15-00-00,47,24
2024-02-05,16-00-00,80,65
2024-02-05,17-00-00,50,19
2024-02-05,18-00-00,45,37
2024-02-05,19-00-00,14,11
2024-02-05,20-00-00,10,1
2024-02-05,21-00-00,13,21
2024-02-05,22-00-00,6,1
2024-02-05,23-00-00,3,2
2024-02-06,00-00-00,0,1
2024-02-06,05-00-00,0,1
2024-02-06,06-00-00,29,12
2024-02-06,07-00-00,24,15
2024-02-06,08-00-00,41,41
2024-02-06,09-00-00,28,21
2024-02-06,10-00-00,19,22
2024-02-06,11-00-00,36,52
2024-02-06,12-00-00,49,39
2024-02-06,13-00-00,48,46
2024-02-06,14-00-00,65,53
2024-02-06,15-00-00,42,60
2024-02-06,16-00-00,70,40
2024-02-06,17-00-00,63,63
2024-02-06,18-00-00,41,27
2024-02-06,19-00-00,21,7
2024-02-06,20-00-00,19,16
2024-02-06,21-00-00,22,19
2024-02-06,22-00-00,22,9
2024-02-06,23-00-00,8,21
2024-02-07,06-00-00,37,10
2024-02-07,07-00-00,37,90
2024-02-07,08-00-00,39,22
2024-02-07,09-00-00,15,8
2024-02-07,10-00-00,19,15
2024-02-07,11-00-00,45,75
2024-02-07,12-00-00,22,15
2024-02-07,13-00-00,80,101
2024-02-07,14-00-00,47,29
2024-02-07,15-00-00,62,50
2024-02-07,16-00-00,79,62
2024-02-07,17-00-00,51,33
2024-02-07,18-00-00,41,21
2024-02-07,19-00-00,35,12
2024-02-07,20-00-00,25,9
2024-02-07,21-00-00,16,7
2024-02-07,22-00-00,4,0
2024-02-07,23-00-00,7,12
2024-02-08,06-00-00,35,8
2024-02-08,07-00-00,23,9
2024-02-08,08-00-00,24,7
2024-02-08,09-00-00,19,10
2024-02-08,10-00-00,25,13
2024-02-08,11-00-00,26,19
2024-02-08,12-00-00,71,96
2024-02-08,13-00-00,42,61
2024-02-08,14-00-00,37,17
2024-02-08,15-00-00,61,83
2024-02-08,16-00-00,76,38
2024-02-08,17-00-00,80,65
2024-02-08,18-00-00,36,33
2024-02-08,19-00-00,36,18
2024-02-08,20-00-00,20,6
2024-02-08,21-00-00,16,19
2024-02-08,22-00-00,15,1
2024-02-08,23-00-00,7,17
2024-02-09,06-00-00,20,7
2024-02-09,07-00-00,16,8
2024-02-09,08-00-00,34,17
2024-02-09,09-00-00,23,22
2024-02-09,10-00-00,42,36
2024-02-09,11-00-00,51,49
2024-02-09,12-00-00,60,65
2024-02-09,13-00-00,77,81
2024-02-09,14-00-00,90,79
2024-02-09,15-00-00,289,268
2024-02-09,16-00-00,138,100
2024-02-09,17-00-00,97,67
2024-02-09,18-00-00,44,26
2024-02-09,19-00-00,20,13
2024-02-09,20-00-00,24,32
2024-02-09,21-00-00,18,15
2024-02-09,22-00-00,13,2
2024-02-09,23-00-00,12,5
2024-02-10,00-00-00,0,5
2024-02-10,02-00-00,0,5
2024-02-10,03-00-00,0,1
2024-02-10,05-00-00,0,2
2024-02-10,06-00-00,12,8
2024-02-10,07-00-00,10,6
2024-02-10,08-00-00,10,2
2024-02-10,09-00-00,40,75
2024-02-10,10-00-00,90,72
2024-02-10,11-00-00,137,129
2024-02-10,12-00-00,198,163
2024-02-10,13-00-00,194,186
2024-02-10,14-00-00,195,186
2024-02-10,15-00-00,357,333
2024-02-10,16-00-00,154,152
2024-02-10,17-00-00,109,108
2024-02-10,18-00-00,70,66
2024-02-10,19-00-00,31,24
2024-02-10,20-00-00,19,9
2024-02-10,21-00-00,22,8
2024-02-10,22-00-00,10,0
2024-02-10,23-00-00,14,1
2024-02-11,00-00-00,0,2
2024-02-11,02-00-00,0,1
2024-02-11,03-00-00,0,11
2024-02-11,06-00-00,7,10
2024-02-11,07-00-00,10,9
2024-02-11,08-00-00,3,5
2024-02-11,09-00-00,31,22
2024-02-11,10-00-00,50,38
2024-02-11,11-00-00,33,49
2024-02-11,12-00-00,75,63
2024-02-11,13-00-00,68,77
2024-02-11,14-00-00,109,78
2024-02-11,15-00-00,92,84
2024-02-11,16-00-00,87,63
2024-02-11,17-00-00,64,54
2024-02-11,18-00-00,55,38
2024-02-11,19-00-00,18,26
2024-02-11,20-00-00,9,6
2024-02-11,21-00-00,5,1
2024-02-11,22-00-00,9,8
2024-02-11,23-00-00,9,4
2024-02-12,06-00-00,25,12
2024-02-12,07-00-00,20,5
2024-02-12,08-00-00,50,32
2024-02-12,09-00-00,22,24
2024-02-12,10-00-00,71,73
2024-02-12,11-00-00,46,45
2024-02-12,12-00-00,47,29
2024-02-12,13-00-00,38,36
2024-02-12,14-00-00,55,39
2024-02-12,15-00-00,56,39
2024-02-12,16-00-00,79,43
2024-02-12,17-00-00,68,85
2024-02-12,18-00-00,38,28
2024-02-12,19-00-00,7,3
2024-02-12,20-00-00,16,2
2024-02-12,21-00-00,17,5
2024-02-12,22-00-00,9,3
2024-02-12,23-00-00,9,2
2024-02-13,04-00-00,0,1
2024-02-13,05-00-00,0,1
2024-02-13,06-00-00,25,2
2024-02-13,07-00-00,19,12
2024-02-13,08-00-00,40,24
2024-02-13,09-00-00,11,12
2024-02-13,10-00-00,20,8
2024-02-13,11-00-00,26,32
2024-02-13,12-00-00,37,64
2024-02-13,13-00-00,33,17
2024-02-13,14-00-00,26,18
2024-02-13,15-00-00,40,15
2024-02-13,16-00-00,73,54
2024-02-13,17-00-00,218,190
2024-02-13,18-00-00,49,20
2024-02-13,19-00-00,14,15
2024-02-13,20-00-00,252,251
2024-02-13,21-00-00,17,3
2024-02-13,22-00-00,5,1
2024-02-13,23-00-00,3,2
2024-02-14,01-00-00,0,3
2024-02-14,05-00-00,0,1
2024-02-14,06-00-00,28,8
2024-02-14,07-00-00,31,19
2024-02-14,08-00-00,35,25
2024-02-14,09-00-00,18,13
2024-02-14,10-00-00,24,16
2024-02-14,11-00-00,37,29
2024-02-14,12-00-00,34,20
2024-02-14,13-00-00,57,44
2024-02-14,14-00-00,53,53
2024-02-14,15-00-00,52,56
2024-02-14,16-00-00,99,62
2024-02-14,17-00-00,92,80
2024-02-14,18-00-00,61,46
2024-02-14,19-00-00,22,9
2024-02-14,20-00-00,30,14
2024-02-14,21-00-00,17,7
2024-02-14,22-00-00,10,15
2024-02-14,23-00-00,777,772
2024-02-15,00-00-00,0,5
2024-02-15,05-00-00,0,1
2024-02-15,06-00-00,27,3
2024-02-15,07-00-00,15,3
2024-02-15,08-00-00,36,16
2024-02-15,09-00-00,22,12
2024-02-15,10-00-00,24,19
2024-02-15,11-00-00,26,26
2024-02-15,12-00-00,23,26
2024-02-15,13-00-00,20,15
2024-02-15,14-00-00,17,6
2024-02-15,15-00-00,13,5
2024-02-15,16-00-00,32,6
2024-02-15,17-00-00,172,164
2024-02-15,18-00-00,23,23
2024-02-15,19-00-00,24,5
2024-02-15,20-00-00,14,2
2024-02-15,21-00-00,11,10
2024-02-15,22-00-00,9,11
2024-02-15,23-00-00,15,2
2024-02-16,06-00-00,15,2
2024-02-16,07-00-00,11,9
2024-02-16,08-00-00,28,13
2024-02-16,09-00-00,19,14
2024-02-16,10-00-00,24,23
2024-02-16,11-00-00,32,35
2024-02-16,12-00-00,49,45
2024-02-16,13-00-00,25,33
2024-02-16,14-00-00,59,49
2024-02-16,15-00-00,62,49
2024-02-16,16-00-00,49,32
2024-02-16,17-00-00,47,42
2024-02-16,18-00-00,36,19
2024-02-16,19-00-00,17,1
2024-02-16,20-00-00,25,40
2024-02-16,21-00-00,13,7
2024-02-16,22-00-00,13,2
2024-02-16,23-00-00,14,1
2024-02-17,06-00-00,3,0
2024-02-17,07-00-00,2,7
2024-02-17,08-00-00,8,19
2024-02-17,09-00-00,36,36
2024-02-17,10-00-00,27,23
2024-02-17,11-00-00,78,80
2024-02-17,12-00-00,72,70
2024-02-17,13-00-00,101,102
2024-02-17,14-00-00,74,51
2024-02-17,15-00-00,87,67
2024-02-17,16-00-00,73,63
2024-02-17,17-00-00,101,68
2024-02-17,18-00-00,42,74
2024-02-17,19-00-00,35,26
2024-02-17,20-00-00,24,15
2024-02-17,21-00-00,11,5
2024-02-17,22-00-00,15,17
2024-02-17,23-00-00,5,0
2024-02-18,04-00-00,0,3
2024-02-18,07-00-00,1,3
2024-02-18,08-00-00,4,4
2024-02-18,09-00-00,23,6
2024-02-18,10-00-00,25,54
2024-02-18,11-00-00,40,44
2024-02-18,12-00-00,61,47
2024-02-18,13-00-00,71,55
2024-02-18,14-00-00,66,62
2024-02-18,15-00-00,70,56
2024-02-18,16-00-00,64,41
2024-02-18,17-00-00,62,68
2024-02-18,18-00-00,46,46
2024-02-18,19-00-00,19,10
2024-02-18,20-00-00,10,7
2024-02-18,21-00-00,17,4
2024-02-18,22-00-00,12,6
2024-02-18,23-00-00,7,4
2024-02-19,00-00-00,0,1
2024-02-19,03-00-00,0,1
2024-02-19,07-00-00,6,5
2024-02-19,08-00-00,9,9
2024-02-19,09-00-00,22,22
2024-02-19,10-00-00,90,84
2024-02-19,11-00-00,75,69
2024-02-19,12-00-00,122,104
2024-02-19,13-00-00,92,90
2024-02-19,14-00-00,133,114
2024-02-19,15-00-00,80,85
2024-02-19,16-00-00,106,89
2024-02-19,17-00-00,77,82
2024-02-19,18-00-00,40,24
2024-02-19,19-00-00,20,11
2024-02-19,20-00-00,16,6
2024-02-19,21-00-00,12,8
2024-02-19,22-00-00,8,7
2024-02-19,23-00-00,2,2
2024-02-20,06-00-00,32,10
2024-02-20,07-00-00,22,9
2024-02-20,08-00-00,52,25
2024-02-20,09-00-00,14,41
2024-02-20,10-00-00,96,78
2024-02-20,11-00-00,35,32
2024-02-20,12-00-00,41,31
2024-02-20,13-00-00,36,43
2024-02-20,14-00-00,77,68
2024-02-20,15-00-00,79,58
2024-02-20,16-00-00,240,209
2024-02-20,17-00-00,84,63
2024-02-20,18-00-00,56,34
2024-02-20,19-00-00,30,25
2024-02-20,20-00-00,12,1
2024-02-20,21-00-00,12,4
2024-02-20,22-00-00,3,1
2024-02-20,23-00-00,3,1
2024-02-21,00-00-00,0,4
2024-02-21,05-00-00,0,3
2024-02-21,06-00-00,33,22
2024-02-21,07-00-00,27,14
2024-02-21,08-00-00,42,29
2024-02-21,09-00-00,28,24
2024-02-21,10-00-00,26,18
2024-02-21,11-00-00,57,75
2024-02-21,12-00-00,75,63
2024-02-21,13-00-00,76,67
2024-02-21,14-00-00,69,69
2024-02-21,15-00-00,49,74
2024-02-21,16-00-00,99,55
2024-02-21,17-00-00,82,77
2024-02-21,18-00-00,45,46
2024-02-21,19-00-00,40,28
2024-02-21,20-00-00,34,22
2024-02-21,21-00-00,10,7
2024-02-21,22-00-00,11,4
2024-02-21,23-00-00,3,2
2024-02-22,01-00-00,0,3
2024-02-22,02-00-00,0,4
2024-02-22,05-00-00,0,2
2024-02-22,06-00-00,34,14
2024-02-22,07-00-00,22,28
2024-02-22,08-00-00,44,37
2024-02-22,09-00-00,24,16
2024-02-22,10-00-00,18,12
2024-02-22,11-00-00,37,26
2024-02-22,12-00-00,36,23
2024-02-22,13-00-00,66,53
2024-02-22,14-00-00,68,70
2024-02-22,15-00-00,105,105
2024-02-22,16-00-00,66,40
2024-02-22,17-00-00,105,78
2024-02-22,18-00-00,45,15
2024-02-22,19-00-00,37,23
2024-02-22,20-00-00,35,44
2024-02-22,21-00-00,18,6
2024-02-22,22-00-00,14,24
2024-02-22,23-00-00,8,4
2024-02-23,00-00-00,0,6
2024-02-23,01-00-00,0,12
2024-02-23,06-00-00,19,8
2024-02-23,07-00-00,18,14
2024-02-23,08-00-00,44,24
2024-02-23,09-00-00,26,14
2024-02-23,10-00-00,40,54
2024-02-23,11-00-00,59,59
2024-02-23,12-00-00,72,80
2024-02-23,13-00-00,86,78
2024-02-23,14-00-00,133,82
2024-02-23,15-00-00,96,70
2024-02-23,16-00-00,99,66
2024-02-23,17-00-00,68,84
2024-02-23,18-00-00,45,38
2024-02-23,19-00-00,33,20
2024-02-23,20-00-00,19,13
2024-02-23,21-00-00,11,6
2024-02-23,22-00-00,18,4
2024-02-23,23-00-00,6,1
2024-02-24,00-00-00,0,7
2024-02-24,01-00-00,0,2
2024-02-24,07-00-00,4,6
2024-02-24,08-00-00,20,9
2024-02-24,09-00-00,13,11
2024-02-24,10-00-00,31,21
2024-02-24,11-00-00,67,80
2024-02-24,12-00-00,53,24
2024-02-24,13-00-00,72,89
2024-02-24,14-00-00,77,56
2024-02-24,15-00-00,79,59
2024-02-24,16-00-00,115,100
2024-02-24,17-00-00,106,87
2024-02-24,18-00-00,59,47
2024-02-24,19-00-00,25,17
2024-02-24,20-00-00,18,15
2024-02-24,21-00-00,8,3
2024-02-24,22-00-00,8,3
2024-02-24,23-00-00,15,7
2024-02-25,00-00-00,0,5
2024-02-25,06-00-00,1,0
2024-02-25,07-00-00,10,9
2024-02-25,08-00-00,2,10
2024-02-25,09-00-00,21,20
2024-02-25,10-00-00,22,25
2024-02-25,11-00-00,94,80
2024-02-25,12-00-00,59,83
2024-02-25,13-00-00,94,87
2024-02-25,14-00-00,104,121
2024-02-25,15-00-00,105,86
2024-02-25,16-00-00,51,74
2024-02-25,17-00-00,81,69
2024-02-25,18-00-00,53,44
2024-02-25,19-00-00,18,7
2024-02-25,20-00-00,24,33
2024-02-25,21-00-00,18,15
2024-02-25,22-00-00,5,1
2024-02-25,23-00-00,7,1
2024-02-26,06-00-00,33,15
2024-02-26,07-00-00,18,9
2024-02-26,08-00-00,36,16
2024-02-26,09-00-00,27,68
2024-02-26,10-00-00,103,98
2024-02-26,11-00-00,59,48
2024-02-26,12-00-00,60,50
2024-02-26,13-00-00,75,84
2024-02-26,14-00-00,264,254
2024-02-26,15-00-00,134,111
2024-02-26,16-00-00,117,90
2024-02-26,17-00-00,115,115
2024-02-26,18-00-00,62,53
2024-02-26,19-00-00,21,14
2024-02-26,20-00-00,18,9
2024-02-26,21-00-00,15,9
2024-02-26,22-00-00,7,13
2024-02-26,23-00-00,6,3
2024-02-27,02-00-00,0,3
2024-02-27,05-00-00,0,1
2024-02-27,06-00-00,40,18
2024-02-27,07-00-00,21,11
2024-02-27,08-00-00,36,15
2024-02-27,09-00-00,20,15
2024-02-27,10-00-00,20,19
2024-02-27,11-00-00,36,31
2024-02-27,12-00-00,31,55
2024-02-27,13-00-00,32,21
2024-02-27,14-00-00,17,23
2024-02-27,15-00-00,25,8
2024-02-27,16-00-00,772,742
2024-02-27,17-00-00,25,41
2024-02-27,18-00-00,44,23
2024-02-27,19-00-00,24,47
2024-02-27,20-00-00,29,12
2024-02-27,21-00-00,19,0
2024-02-27,22-00-00,14,0
2024-02-27,23-00-00,11,4
2024-02-28,04-00-00,0,4
2024-02-28,06-00-00,32,97
2024-02-28,07-00-00,28,18
2024-02-28,08-00-00,38,22
2024-02-28,09-00-00,22,12
2024-02-28,10-00-00,70,79
2024-02-28,11-00-00,46,32
2024-02-28,12-00-00,38,27
2024-02-28,13-00-00,25,20
2024-02-28,14-00-00,18,29
2024-02-28,15-00-00,45,20
2024-02-28,16-00-00,55,55
2024-02-28,17-00-00,64,86
2024-02-28,18-00-00,27,9
2024-02-28,19-00-00,17,6
2024-02-28,20-00-00,9,1
2024-02-28,21-00-00,12,2
2024-02-28,22-00-00,13,0
2024-02-28,23-00-00,2,0
2024-02-29,05-00-00,0,1
2024-02-29,06-00-00,40,14
2024-02-29,07-00-00,31,11
2024-02-29,08-00-00,48,28
2024-02-29,09-00-00,12,10
2024-02-29,10-00-00,18,9
2024-02-29,11-00-00,17,10
2024-02-29,12-00-00,22,13
2024-02-29,13-00-00,37,44
2024-02-29,14-00-00,41,43
2024-02-29,15-00-00,174,167
2024-02-29,16-00-00,52,42
2024-02-29,17-00-00,67,51
2024-02-29,18-00-00,40,18
2024-02-29,19-00-00,17,7
2024-02-29,20-00-00,8,8
2024-02-29,21-00-00,9,8
2024-02-29,22-00-00,20,7
2024-02-29,23-00-00,14,25
2024-03-01,00-00-00,0,2
2024-03-01,01-00-00,0,1
2024-03-01,06-00-00,17,4
2024-03-01,07-00-00,24,18
2024-03-01,08-00-00,48,26
2024-03-01,09-00-00,25,21
2024-03-01,10-00-00,41,43
2024-03-01,11-00-00,58,65
2024-03-01,12-00-00,100,130
2024-03-01,13-00-00,146,135
2024-03-01,14-00-00,148,156
2024-03-01,15-00-00,145,142
2024-03-01,16-00-00,129,123
2024-03-01,17-00-00,112,90
2024-03-01,18-00-00,59,50
2024-03-01,19-00-00,27,18
2024-03-01,20-00-00,17,8
2024-03-01,21-00-00,30,12
2024-03-01,22-00-00,7,8
2024-03-01,23-00-00,12,3
2024-03-02,02-00-00,0,4
2024-03-02,06-00-00,1,1
2024-03-02,07-00-00,0,5
2024-03-02,08-00-00,13,14
2024-03-02,09-00-00,61,75
2024-03-02,10-00-00,38,63
2024-03-02,11-00-00,54,46
2024-03-02,12-00-00,89,81
2024-03-02,13-00-00,76,66
2024-03-02,14-00-00,109,92
2024-03-02,15-00-00,103,93
2024-03-02,16-00-00,63,62
2024-03-02,17-00-00,53,38
2024-03-02,18-00-00,50,45
2024-03-02,19-00-00,40,41
2024-03-02,20-00-00,26,16
2024-03-02,21-00-00,23,22
2024-03-02,22-00-00,10,10
2024-03-02,23-00-00,15,7
2024-03-03,01-00-00,0,2
2024-03-03,04-00-00,0,3
2024-03-03,05-00-00,0,1
2024-03-03,06-00-00,3,7
2024-03-03,07-00-00,5,3
2024-03-03,08-00-00,3,6
2024-03-03,09-00-00,26,16
2024-03-03,10-00-00,36,52
2024-03-03,11-00-00,66,56
2024-03-03,12-00-00,57,76
2024-03-03,13-00-00,106,109
2024-03-03,14-00-00,151,145
2024-03-03,15-00-00,121,103
2024-03-03,16-00-00,98,104
2024-03-03,17-00-00,111,112
2024-03-03,18-00-00,46,56
2024-03-03,19-00-00,43,33
2024-03-03,20-00-00,16,11
2024-03-03,21-00-00,11,4
2024-03-03,22-00-00,15,17
2024-03-03,23-00-00,7,2
2024-03-04,00-00-00,0,1
2024-03-04,06-00-00,35,17
2024-03-04,07-00-00,42,21
2024-03-04,08-00-00,45,24
2024-03-04,09-00-00,15,59
2024-03-04,10-00-00,27,36
2024-03-04,11-00-00,67,73
2024-03-04,12-00-00,103,96
2024-03-04,13-00-00,164,166
2024-03-04,14-00-00,138,1134
2024-03-04,15-00-00,264,258
2024-03-04,16-00-00,154,119
2024-03-04,17-00-00,145,111
2024-03-04,18-00-00,75,58
2024-03-04,19-00-00,35,25
2024-03-04,20-00-00,32,22
2024-03-04,21-00-00,9,4
2024-03-04,22-00-00,20,19
2024-03-04,23-00-00,13,2
2024-03-05,06-00-00,35,13
2024-03-05,07-00-00,40,28
2024-03-05,08-00-00,55,33
2024-03-05,09-00-00,80,67
2024-03-05,10-00-00,34,32
2024-03-05,11-00-00,206,212
2024-03-05,12-00-00,63,78
2024-03-05,13-00-00,63,54
2024-03-05,14-00-00,52,60
2024-03-05,15-00-00,87,109
2024-03-05,16-00-00,66,40
2024-03-05,17-00-00,49,43
2024-03-05,18-00-00,40,16
2024-03-05,19-00-00,22,8
2024-03-05,20-00-00,25,16
2024-03-05,21-00-00,12,32
2024-03-05,22-00-00,10,9
2024-03-05,23-00-00,6,1
2024-03-06,06-00-00,36,13
2024-03-06,07-00-00,43,19
2024-03-06,08-00-00,58,25
2024-03-06,09-00-00,24,17
2024-03-06,10-00-00,19,30
2024-03-06,11-00-00,72,70
2024-03-06,12-00-00,184,172
2024-03-06,13-00-00,40,26
2024-03-06,14-00-00,45,30
2024-03-06,15-00-00,46,20
2024-03-06,16-00-00,70,42
2024-03-06,17-00-00,75,41
2024-03-06,18-00-00,33,10
2024-03-06,19-00-00,32,13
2024-03-06,20-00-00,23,26
2024-03-06,21-00-00,19,7
2024-03-06,22-00-00,11,23
2024-03-06,23-00-00,7,12
2024-03-07,00-00-00,0,7
2024-03-07,03-00-00,0,2
2024-03-07,06-00-00,34,13
2024-03-07,07-00-00,46,19
2024-03-07,08-00-00,44,23
2024-03-07,09-00-00,41,38
2024-03-07,10-00-00,47,37
2024-03-07,11-00-00,245,233
2024-03-07,12-00-00,144,134
2024-03-07,13-00-00,158,163
2024-03-07,14-00-00,109,110
2024-03-07,15-00-00,126,120
2024-03-07,16-00-00,132,109
2024-03-07,17-00-00,110,87
2024-03-07,18-00-00,92,54
2024-03-07,19-00-00,28,17
2024-03-07,20-00-00,27,13
2024-03-07,21-00-00,26,12
2024-03-07,22-00-00,19,20
2024-03-07,23-00-00,10,6
2024-03-08,01-00-00,0,3
2024-03-08,06-00-00,21,3
2024-03-08,07-00-00,29,14
2024-03-08,08-00-00,53,40
2024-03-08,09-00-00,31,23
2024-03-08,10-00-00,66,58
2024-03-08,11-00-00,50,69
2024-03-08,12-00-00,79,90
2024-03-08,13-00-00,75,60
2024-03-08,14-00-00,116,93
2024-03-08,15-00-00,133,112
2024-03-08,16-00-00,75,54
2024-03-08,17-00-00,90,79
2024-03-08,18-00-00,72,47
2024-03-08,19-00-00,28,19
2024-03-08,20-00-00,18,8
2024-03-08,21-00-00,19,16
2024-03-08,22-00-00,27,33
2024-03-08,23-00-00,11,2
2024-03-09,06-00-00,6,5
2024-03-09,07-00-00,1,1
2024-03-09,08-00-00,7,0
2024-03-09,09-00-00,13,13
2024-03-09,10-00-00,17,4
2024-03-09,11-00-00,22,27
2024-03-09,12-00-00,29,42
2024-03-09,13-00-00,13,8
2024-03-09,14-00-00,48,32
2024-03-09,15-00-00,29,28
2024-03-09,16-00-00,51,85
2024-03-09,17-00-00,61,47
2024-03-09,18-00-00,35,38
2024-03-09,19-00-00,37,26
2024-03-09,20-00-00,48,36
2024-03-09,21-00-00,15,11
2024-03-09,22-00-00,22,15
2024-03-09,23-00-00,6,0
2024-03-10,00-00-00,0,10
2024-03-10,04-00-00,0,2
2024-03-10,06-00-00,0,2
2024-03-10,07-00-00,11,10
2024-03-10,08-00-00,2,7
2024-03-10,09-00-00,20,24
2024-03-10,10-00-00,40,30
2024-03-10,11-00-00,45,35
2024-03-10,12-00-00,48,66
2024-03-10,13-00-00,58,57
2024-03-10,14-00-00,38,28
2024-03-10,15-00-00,72,56
2024-03-10,16-00-00,45,63
2024-03-10,17-00-00,44,34
2024-03-10,18-00-00,37,27
2024-03-10,19-00-00,17,7
2024-03-10,20-00-00,29,39
2024-03-10,21-00-00,5,1
2024-03-10,22-00-00,3,4
2024-03-10,23-00-00,6,7
2024-03-11,02-00-00,0,2
2024-03-11,06-00-00,32,9
2024-03-11,07-00-00,22,18
2024-03-11,08-00-00,28,16
2024-03-11,09-00-00,20,26
2024-03-11,10-00-00,44,64
2024-03-11,11-00-00,71,66
2024-03-11,12-00-00,90,80
2024-03-11,13-00-00,104,129
2024-03-11,14-00-00,128,102
2024-03-11,15-00-00,201,187
2024-03-11,16-00-00,143,124
2024-03-11,17-00-00,91,88
2024-03-11,18-00-00,130,107
2024-03-11,19-00-00,78,61
2024-03-11,20-00-00,31,22
2024-03-11,21-00-00,10,18
2024-03-11,22-00-00,5,4
2024-03-11,23-00-00,2,6
2024-03-12,00-00-00,0,1
2024-03-12,01-00-00,0,2
2024-03-12,06-00-00,36,16
2024-03-12,07-00-00,11,7
2024-03-12,08-00-00,35,17
2024-03-12,09-00-00,28,22
2024-03-12,10-00-00,46,34
2024-03-12,11-00-00,77,91
2024-03-12,12-00-00,162,165
2024-03-12,13-00-00,132,117
2024-03-12,14-00-00,146,151
2024-03-12,15-00-00,174,164
2024-03-12,16-00-00,154,172
2024-03-12,17-00-00,126,120
2024-03-12,18-00-00,119,87
2024-03-12,19-00-00,44,37
2024-03-12,20-00-00,19,11
2024-03-12,21-00-00,18,15
2024-03-12,22-00-00,12,4
2024-03-12,23-00-00,6,9
2024-03-13,00-00-00,0,3
2024-03-13,01-00-00,0,11
2024-03-13,02-00-00,0,1
2024-03-13,04-00-00,0,2
2024-03-13,06-00-00,46,32
2024-03-13,07-00-00,24,24
2024-03-13,08-00-00,43,31
2024-03-13,09-00-00,19,58
2024-03-13,10-00-00,80,78
2024-03-13,11-00-00,206,226
2024-03-13,12-00-00,293,262
2024-03-13,13-00-00,444,473
2024-03-13,14-00-00,404,365
2024-03-13,15-00-00,357,348
2024-03-13,16-00-00,378,362
2024-03-13,17-00-00,311,345
2024-03-13,18-00-00,267,260
2024-03-13,19-00-00,142,131
2024-03-13,20-00-00,41,47
2024-03-13,21-00-00,27,14
2024-03-13,22-00-00,20,8
2024-03-13,23-00-00,11,5
2024-03-14,00-00-00,0,9
2024-03-14,06-00-00,32,17
2024-03-14,07-00-00,20,5
2024-03-14,08-00-00,25,31
2024-03-14,09-00-00,41,30
2024-03-14,10-00-00,46,48
