_id,Timestamp,Redemption Count,Sales Count
14835,2024-03-16T19:00:00,7,7
14836,2024-03-16T18:45:00,15,12
14837,2024-03-16T18:30:00,11,25
14838,2024-03-16T18:15:00,46,41
14839,2024-03-16T18:00:00,22,14
14840,2024-03-16T17:45:00,21,20
14841,2024-03-16T17:30:00,48,54
14842,2024-03-16T17:15:00,28,25
14843,2024-03-16T17:00:00,17,16
14844,2024-03-16T16:45:00,1,1
14845,2024-03-16T16:30:00,47,31
14846,2024-03-16T16:15:00,55,49
14847,2024-03-16T16:00:00,52,36
14848,2024-03-16T15:45:00,39,40
14849,2024-03-16T15:30:00,73,45
14850,2024-03-16T15:15:00,43,59
14851,2024-03-16T15:00:00,40,39
14852,2024-03-16T14:45:00,21,20
14853,2024-03-16T14:30:00,49,47
14854,2024-03-16T14:15:00,26,20
14855,2024-03-16T14:00:00,40,33
14856,2024-03-16T13:45:00,48,42
14857,2024-03-16T13:30:00,56,43
14858,2024-03-16T13:15:00,25,28
14859,2024-03-16T13:00:00,18,19
14860,2024-03-16T12:45:00,12,10
14861,2024-03-16T12:30:00,31,55
14862,2024-03-16T12:15:00,17,16
14863,2024-03-16T12:00:00,16,7
14864,2024-03-16T11:45:00,17,16
14865,2024-03-16T11:30:00,35,18
14866,2024-03-16T11:15:00,12,23
14867,2024-03-16T11:00:00,6,5
14868,2024-03-16T10:45:00,3,1
14869,2024-03-16T10:30:00,36,31
14870,2024-03-16T10:15:00,18,23
14871,2024-03-16T10:00:00,15,19
14872,2024-03-16T09:45:00,4,15
14873,2024-03-16T09:30:00,26,30
14874,2024-03-16T09:15:00,2,1
14875,2024-03-16T09:00:00,15,17
14876,2024-03-16T08:45:00,1,0
14877,2024-03-16T08:15:00,5,1
14878,2024-03-16T08:00:00,1,0
14879,2024-03-16T07:30:00,8,4
14880,2024-03-16T07:15:00,0,1
14881,2024-03-16T07:00:00,1,1
14882,2024-03-16T06:30:00,7,7
14883,2024-03-16T00:15:00,0,2
14884,2024-03-16T00:00:00,0,1
14885,2024-03-15T23:30:00,7,0
14886,2024-03-15T23:00:00,3,0
14887,2024-03-15T22:45:00,3,1
14888,2024-03-15T22:30:00,9,3
14889,2024-03-15T22:15:00,5,0
14890,2024-03-15T21:45:00,1,1
14891,2024-03-15T21:30:00,14,1
14892,2024-03-15T21:00:00,7,3
14893,2024-03-15T20:45:00,1,0
14894,2024-03-15T20:30:00,16,0
14895,2024-03-15T20:15:00,8,5
14896,2024-03-15T20:00:00,6,3
14897,2024-03-15T19:45:00,3,5
14898,2024-03-15T19:30:00,34,29
14899,2024-03-15T19:15:00,15,14
14900,2024-03-15T19:00:00,3,1
14901,2024-03-15T18:45:00,6,6
14902,2024-03-15T18:30:00,26,21
14903,2024-03-15T18:15:00,10,7
14904,2024-03-15T18:00:00,26,15
14905,2024-03-15T17:45:00,24,44
14906,2024-03-15T17:30:00,48,40
14907,2024-03-15T17:15:00,11,5
14908,2024-03-15T17:00:00,30,30
14909,2024-03-15T16:45:00,14,10
14910,2024-03-15T16:30:00,48,23
14911,2024-03-15T16:15:00,22,24
14912,2024-03-15T16:00:00,35,27
14913,2024-03-15T15:45:00,39,30
14914,2024-03-15T15:30:00,52,35
14915,2024-03-15T15:15:00,21,19
14916,2024-03-15T15:00:00,30,32
14917,2024-03-15T14:45:00,23,23
14918,2024-03-15T14:30:00,28,25
14919,2024-03-15T14:15:00,17,16
14920,2024-03-15T14:00:00,26,19
14921,2024-03-15T13:45:00,32,29
14922,2024-03-15T13:30:00,25,19
14923,2024-03-15T13:15:00,33,29
14924,2024-03-15T13:00:00,27,21
14925,2024-03-15T12:45:00,10,9
14926,2024-03-15T12:30:00,35,24
14927,2024-03-15T12:15:00,20,30
14928,2024-03-15T12:00:00,38,29
14929,2024-03-15T11:45:00,17,17
14930,2024-03-15T11:30:00,45,42
14931,2024-03-15T11:15:00,13,8
14932,2024-03-15T11:00:00,12,9
14933,2024-03-15T10:45:00,10,12
14934,2024-03-15T10:30:00,30,51
14935,2024-03-15T10:15:00,13,11
14936,2024-03-15T10:00:00,5,5
14937,2024-03-15T09:45:00,0,3
14938,2024-03-15T09:30:00,8,6
14939,2024-03-15T09:15:00,10,28
14940,2024-03-15T09:00:00,12,8
14941,2024-03-15T08:45:00,1,5
14942,2024-03-15T08:30:00,3,1
14943,2024-03-15T08:15:00,19,10
14944,2024-03-15T08:00:00,1,1
14945,2024-03-15T07:30:00,6,5
14946,2024-03-15T07:15:00,2,1
14947,2024-03-15T07:00:00,6,4
14948,2024-03-15T06:30:00,17,5
14949,2024-03-15T06:15:00,0,1
14950,2024-03-15T02:15:00,0,1
14951,2024-03-15T00:45:00,0,2
14952,2024-03-15T00:15:00,0,2
14953,2024-03-14T23:30:00,6,2
14954,2024-03-14T23:15:00,0,3
14955,2024-03-14T23:00:00,9,5
14956,2024-03-14T22:45:00,3,0
14957,2024-03-14T22:30:00,6,6
14958,2024-03-14T22:15:00,0,2
14959,2024-03-14T22:00:00,2,1
14960,2024-03-14T21:30:00,7,1
14961,2024-03-14T21:15:00,1,1
14962,2024-03-14T21:00:00,1,1
14963,2024-03-14T20:45:00,3,3
14964,2024-03-14T20:30:00,6,0
14965,2024-03-14T20:15:00,9,2
14966,2024-03-14T20:00:00,2,0
14967,2024-03-14T19:30:00,15,3
14968,2024-03-14T19:15:00,6,0
14969,2024-03-14T19:00:00,3,1
14970,2024-03-14T18:30:00,11,0
14971,2024-03-14T18:15:00,10,3
14972,2024-03-14T18:00:00,12,4
14973,2024-03-14T17:45:00,1,2
14974,2024-03-14T17:30:00,28,9
14975,2024-03-14T17:15:00,16,9
14976,2024-03-14T17:00:00,1,0
14977,2024-03-14T16:45:00,4,5
14978,2024-03-14T16:30:00,19,39
14979,2024-03-14T16:15:00,5,3
14980,2024-03-14T16:00:00,19,19
14981,2024-03-14T15:45:00,10,18
14982,2024-03-14T15:30:00,34,25
14983,2024-03-14T15:15:00,10,4
14984,2024-03-14T15:00:00,10,9
14985,2024-03-14T14:45:00,4,6
14986,2024-03-14T14:30:00,57,61
14987,2024-03-14T14:15:00,20,40
14988,2024-03-14T14:00:00,32,30
14989,2024-03-14T13:45:00,18,17
14990,2024-03-14T13:30:00,24,19
14991,2024-03-14T13:15:00,25,21
14992,2024-03-14T13:00:00,25,27
14993,2024-03-14T12:45:00,4,4
14994,2024-03-14T12:30:00,35,23
14995,2024-03-14T12:15:00,21,18
14996,2024-03-14T12:00:00,11,12
14997,2024-03-14T11:45:00,7,6
14998,2024-03-14T11:30:00,30,34
14999,2024-03-14T11:15:00,21,25
15000,2024-03-14T11:00:00,2,3
15001,2024-03-14T10:45:00,4,3
15002,2024-03-14T10:30:00,30,23
15003,2024-03-14T10:15:00,12,8
15004,2024-03-14T10:00:00,0,14
15005,2024-03-14T09:45:00,3,3
15006,2024-03-14T09:30:00,16,12
15007,2024-03-14T09:15:00,11,9
15008,2024-03-14T09:00:00,11,6
15009,2024-03-14T08:45:00,5,30
15010,2024-03-14T08:15:00,19,1
15011,2024-03-14T08:00:00,1,0
15012,2024-03-14T07:45:00,1,1
15013,2024-03-14T07:30:00,6,3
15014,2024-03-14T07:15:00,5,0
15015,2024-03-14T07:00:00,8,1
15016,2024-03-14T06:30:00,32,16
15017,2024-03-14T06:15:00,0,1
15018,2024-03-14T00:45:00,0,2
15019,2024-03-14T00:15:00,0,1
15020,2024-03-14T00:00:00,0,6
15021,2024-03-13T23:30:00,1,1
15022,2024-03-13T23:15:00,0,1
15023,2024-03-13T23:00:00,10,3
15024,2024-03-13T22:45:00,1,0
15025,2024-03-13T22:30:00,12,2
15026,2024-03-13T22:15:00,5,4
15027,2024-03-13T22:00:00,2,2
15028,2024-03-13T21:45:00,0,1
15029,2024-03-13T21:30:00,23,11
15030,2024-03-13T21:15:00,3,2
15031,2024-03-13T21:00:00,1,0
15032,2024-03-13T20:45:00,0,7
15033,2024-03-13T20:30:00,16,17
15034,2024-03-13T20:15:00,19,18
15035,2024-03-13T20:00:00,6,5
15036,2024-03-13T19:45:00,18,17
15037,2024-03-13T19:30:00,48,45
15038,2024-03-13T19:15:00,36,31
15039,2024-03-13T19:00:00,40,38
15040,2024-03-13T18:45:00,29,28
15041,2024-03-13T18:30:00,91,78
15042,2024-03-13T18:15:00,55,71
15043,2024-03-13T18:00:00,92,83
15044,2024-03-13T17:45:00,69,85
15045,2024-03-13T17:30:00,101,114
15046,2024-03-13T17:15:00,71,70
15047,2024-03-13T17:00:00,70,76
15048,2024-03-13T16:45:00,69,72
15049,2024-03-13T16:30:00,93,101
15050,2024-03-13T16:15:00,95,94
15051,2024-03-13T16:00:00,121,95
15052,2024-03-13T15:45:00,107,107
15053,2024-03-13T15:30:00,83,73
15054,2024-03-13T15:15:00,78,77
15055,2024-03-13T15:00:00,89,91
15056,2024-03-13T14:45:00,89,73
15057,2024-03-13T14:30:00,126,115
15058,2024-03-13T14:15:00,81,74
15059,2024-03-13T14:00:00,108,103
15060,2024-03-13T13:45:00,98,100
15061,2024-03-13T13:30:00,142,147
15062,2024-03-13T13:15:00,116,113
15063,2024-03-13T13:00:00,88,113
15064,2024-03-13T12:45:00,48,49
15065,2024-03-13T12:30:00,84,70
15066,2024-03-13T12:15:00,97,89
15067,2024-03-13T12:00:00,64,54
15068,2024-03-13T11:45:00,43,47
15069,2024-03-13T11:30:00,88,78
15070,2024-03-13T11:15:00,50,66
15071,2024-03-13T11:00:00,25,35
15072,2024-03-13T10:45:00,12,24
15073,2024-03-13T10:30:00,43,23
15074,2024-03-13T10:15:00,18,17
15075,2024-03-13T10:00:00,7,14
15076,2024-03-13T09:45:00,0,36
15077,2024-03-13T09:30:00,8,14
15078,2024-03-13T09:15:00,5,5
15079,2024-03-13T09:00:00,6,3
15080,2024-03-13T08:45:00,7,12
15081,2024-03-13T08:30:00,7,11
15082,2024-03-13T08:15:00,23,5
15083,2024-03-13T08:00:00,6,3
15084,2024-03-13T07:30:00,12,8
15085,2024-03-13T07:15:00,5,3
15086,2024-03-13T07:00:00,7,13
15087,2024-03-13T06:45:00,4,3
15088,2024-03-13T06:30:00,34,11
15089,2024-03-13T06:15:00,8,18
15090,2024-03-13T04:30:00,0,2
15091,2024-03-13T02:15:00,0,1
15092,2024-03-13T01:30:00,0,6
15093,2024-03-13T01:00:00,0,5
15094,2024-03-13T00:30:00,0,3
15095,2024-03-12T23:45:00,0,3
15096,2024-03-12T23:30:00,5,1
15097,2024-03-12T23:00:00,1,5
15098,2024-03-12T22:45:00,1,0
15099,2024-03-12T22:30:00,6,0
15100,2024-03-12T22:15:00,1,2
15101,2024-03-12T22:00:00,4,2
15102,2024-03-12T21:45:00,0,4
15103,2024-03-12T21:30:00,8,4
15104,2024-03-12T21:15:00,7,4
15105,2024-03-12T21:00:00,3,3
15106,2024-03-12T20:45:00,1,1
15107,2024-03-12T20:30:00,12,6
15108,2024-03-12T20:15:00,3,0
15109,2024-03-12T20:00:00,3,4
15110,2024-03-12T19:45:00,0,3
15111,2024-03-12T19:30:00,22,13
15112,2024-03-12T19:15:00,15,10
15113,2024-03-12T19:00:00,7,11
15114,2024-03-12T18:45:00,2,1
15115,2024-03-12T18:30:00,56,45
15116,2024-03-12T18:15:00,13,10
15117,2024-03-12T18:00:00,48,31
15118,2024-03-12T17:45:00,19,19
15119,2024-03-12T17:30:00,59,37
15120,2024-03-12T17:15:00,31,48
15121,2024-03-12T17:00:00,17,16
15122,2024-03-12T16:45:00,29,27
15123,2024-03-12T16:30:00,49,65
15124,2024-03-12T16:15:00,26,30
15125,2024-03-12T16:00:00,50,50
15126,2024-03-12T15:45:00,35,26
15127,2024-03-12T15:30:00,74,61
15128,2024-03-12T15:15:00,42,54
15129,2024-03-12T15:00:00,23,23
15130,2024-03-12T14:45:00,16,16
15131,2024-03-12T14:30:00,39,35
15132,2024-03-12T14:15:00,51,51
15133,2024-03-12T14:00:00,40,49
15134,2024-03-12T13:45:00,22,21
15135,2024-03-12T13:30:00,44,31
15136,2024-03-12T13:15:00,44,39
15137,2024-03-12T13:00:00,22,26
15138,2024-03-12T12:45:00,40,31
15139,2024-03-12T12:30:00,47,37
15140,2024-03-12T12:15:00,34,54
15141,2024-03-12T12:00:00,41,43
15142,2024-03-12T11:45:00,10,8
15143,2024-03-12T11:30:00,41,36
15144,2024-03-12T11:15:00,22,34
15145,2024-03-12T11:00:00,4,13
15146,2024-03-12T10:45:00,7,7
15147,2024-03-12T10:30:00,23,19
15148,2024-03-12T10:15:00,12,5
15149,2024-03-12T10:00:00,4,3
15150,2024-03-12T09:45:00,1,2
15151,2024-03-12T09:30:00,13,7
15152,2024-03-12T09:15:00,3,8
15153,2024-03-12T09:00:00,11,5
15154,2024-03-12T08:45:00,5,6
15155,2024-03-12T08:30:00,2,1
15156,2024-03-12T08:15:00,20,3
15157,2024-03-12T08:00:00,8,7
15158,2024-03-12T07:30:00,5,2
15159,2024-03-12T07:15:00,3,4
15160,2024-03-12T07:00:00,3,1
15161,2024-03-12T06:45:00,0,1
15162,2024-03-12T06:30:00,36,15
15163,2024-03-12T01:00:00,0,2
15164,2024-03-12T00:00:00,0,1
15165,2024-03-11T23:45:00,0,5
15166,2024-03-11T23:30:00,1,1
15167,2024-03-11T23:00:00,1,0
15168,2024-03-11T22:45:00,1,0
15169,2024-03-11T22:30:00,2,2
15170,2024-03-11T22:15:00,1,0
15171,2024-03-11T22:00:00,1,2
15172,2024-03-11T21:45:00,0,5
15173,2024-03-11T21:30:00,6,10
15174,2024-03-11T21:15:00,4,3
15175,2024-03-11T20:45:00,5,6
15176,2024-03-11T20:30:00,20,12
15177,2024-03-11T20:15:00,1,0
15178,2024-03-11T20:00:00,5,4
15179,2024-03-11T19:45:00,1,1
15180,2024-03-11T19:30:00,31,16
15181,2024-03-11T19:15:00,15,12
15182,2024-03-11T19:00:00,31,32
15183,2024-03-11T18:45:00,13,11
15184,2024-03-11T18:30:00,49,43
15185,2024-03-11T18:15:00,17,16
15186,2024-03-11T18:00:00,51,37
15187,2024-03-11T17:45:00,13,13
15188,2024-03-11T17:30:00,44,32
15189,2024-03-11T17:15:00,13,12
15190,2024-03-11T17:00:00,21,31
15191,2024-03-11T16:45:00,5,6
15192,2024-03-11T16:30:00,45,32
15193,2024-03-11T16:15:00,26,20
15194,2024-03-11T16:00:00,67,66
15195,2024-03-11T15:45:00,27,27
15196,2024-03-11T15:30:00,64,50
15197,2024-03-11T15:15:00,64,64
15198,2024-03-11T15:00:00,46,46
15199,2024-03-11T14:45:00,17,17
15200,2024-03-11T14:30:00,37,25
15201,2024-03-11T14:15:00,53,43
15202,2024-03-11T14:00:00,21,17
15203,2024-03-11T13:45:00,28,30
15204,2024-03-11T13:30:00,42,35
15205,2024-03-11T13:15:00,25,42
15206,2024-03-11T13:00:00,9,22
15207,2024-03-11T12:45:00,16,16
15208,2024-03-11T12:30:00,20,13
15209,2024-03-11T12:15:00,24,23
15210,2024-03-11T12:00:00,30,28
15211,2024-03-11T11:45:00,14,14
15212,2024-03-11T11:30:00,30,26
15213,2024-03-11T11:15:00,15,12
15214,2024-03-11T11:00:00,12,14
15215,2024-03-11T10:45:00,14,34
15216,2024-03-11T10:30:00,19,13
15217,2024-03-11T10:15:00,5,11
15218,2024-03-11T10:00:00,6,6
15219,2024-03-11T09:45:00,1,3
15220,2024-03-11T09:30:00,6,3
15221,2024-03-11T09:15:00,5,7
15222,2024-03-11T09:00:00,8,13
15223,2024-03-11T08:45:00,5,7
15224,2024-03-11T08:15:00,21,7
15225,2024-03-11T08:00:00,2,2
15226,2024-03-11T07:45:00,1,3
15227,2024-03-11T07:30:00,10,8
15228,2024-03-11T07:00:00,11,7
15229,2024-03-11T06:30:00,32,9
15230,2024-03-11T02:30:00,0,2
15231,2024-03-10T23:45:00,0,2
15232,2024-03-10T23:30:00,1,0
15233,2024-03-10T23:15:00,1,3
15234,2024-03-10T23:00:00,4,2
15235,2024-03-10T22:30:00,3,4
15236,2024-03-10T21:30:00,2,1
15237,2024-03-10T21:15:00,2,0
15238,2024-03-10T21:00:00,1,0
15239,2024-03-10T20:45:00,5,5
15240,2024-03-10T20:30:00,19,29
15241,2024-03-10T20:00:00,5,5
15242,2024-03-10T19:45:00,1,1
15243,2024-03-10T19:30:00,8,2
15244,2024-03-10T19:15:00,3,0
15245,2024-03-10T19:00:00,5,4
15246,2024-03-10T18:45:00,3,2
15247,2024-03-10T18:30:00,18,3
15248,2024-03-10T18:15:00,4,6
15249,2024-03-10T18:00:00,12,16
15250,2024-03-10T17:45:00,6,9
15251,2024-03-10T17:30:00,21,9
15252,2024-03-10T17:15:00,12,13
15253,2024-03-10T17:00:00,5,3
15254,2024-03-10T16:45:00,1,0
15255,2024-03-10T16:30:00,20,44
15256,2024-03-10T16:15:00,4,4
15257,2024-03-10T16:00:00,20,15
15258,2024-03-10T15:45:00,24,24
15259,2024-03-10T15:30:00,26,22
15260,2024-03-10T15:15:00,16,5
15261,2024-03-10T15:00:00,6,5
15262,2024-03-10T14:45:00,1,1
15263,2024-03-10T14:30:00,17,13
15264,2024-03-10T14:15:00,3,1
15265,2024-03-10T14:00:00,17,13
15266,2024-03-10T13:45:00,13,11
15267,2024-03-10T13:30:00,21,26
15268,2024-03-10T13:15:00,12,12
15269,2024-03-10T13:00:00,12,8
15270,2024-03-10T12:45:00,2,3
15271,2024-03-10T12:30:00,28,37
15272,2024-03-10T12:15:00,6,6
15273,2024-03-10T12:00:00,12,20
15274,2024-03-10T11:45:00,4,2
15275,2024-03-10T11:30:00,25,16
15276,2024-03-10T11:15:00,10,9
15277,2024-03-10T11:00:00,6,8
15278,2024-03-10T10:45:00,9,9
15279,2024-03-10T10:30:00,23,10
15280,2024-03-10T10:15:00,5,8
15281,2024-03-10T10:00:00,3,3
15282,2024-03-10T09:45:00,2,3
15283,2024-03-10T09:30:00,5,10
15284,2024-03-10T09:15:00,5,5
15285,2024-03-10T09:00:00,8,6
15286,2024-03-10T08:45:00,0,5
15287,2024-03-10T08:00:00,2,2
15288,2024-03-10T07:30:00,2,1
15289,2024-03-10T07:15:00,9,7
15290,2024-03-10T07:00:00,0,2
15291,2024-03-10T06:15:00,0,2
15292,2024-03-10T04:45:00,0,2
15293,2024-03-10T00:15:00,0,10
15294,2024-03-09T23:30:00,6,0
15295,2024-03-09T22:45:00,2,0
15296,2024-03-09T22:30:00,9,7
15297,2024-03-09T22:15:00,11,8
15298,2024-03-09T21:45:00,1,0
15299,2024-03-09T21:30:00,13,10
15300,2024-03-09T21:15:00,1,1
15301,2024-03-09T20:30:00,19,14
15302,2024-03-09T20:15:00,21,14
15303,2024-03-09T20:00:00,8,8
15304,2024-03-09T19:45:00,4,3
15305,2024-03-09T19:30:00,16,8
15306,2024-03-09T19:15:00,12,12
15307,2024-03-09T19:00:00,5,3
15308,2024-03-09T18:45:00,7,7
15309,2024-03-09T18:30:00,10,5
15310,2024-03-09T18:15:00,11,24
15311,2024-03-09T18:00:00,7,2
15312,2024-03-09T17:45:00,11,8
15313,2024-03-09T17:30:00,11,5
15314,2024-03-09T17:15:00,21,15
15315,2024-03-09T17:00:00,18,19
15316,2024-03-09T16:45:00,8,8
15317,2024-03-09T16:30:00,29,64
15318,2024-03-09T16:15:00,2,3
15319,2024-03-09T16:00:00,12,10
15320,2024-03-09T15:45:00,6,4
15321,2024-03-09T15:30:00,13,8
15322,2024-03-09T15:15:00,9,8
15323,2024-03-09T15:00:00,1,8
15324,2024-03-09T14:45:00,4,3
15325,2024-03-09T14:30:00,12,9
15326,2024-03-09T14:15:00,17,8
15327,2024-03-09T14:00:00,15,12
15328,2024-03-09T13:45:00,1,1
15329,2024-03-09T13:30:00,10,4
15330,2024-03-09T13:15:00,0,1
15331,2024-03-09T13:00:00,2,2
15332,2024-03-09T12:30:00,15,6
15333,2024-03-09T12:15:00,4,22
15334,2024-03-09T12:00:00,10,14
15335,2024-03-09T11:45:00,4,4
15336,2024-03-09T11:30:00,10,9
15337,2024-03-09T11:15:00,8,4
15338,2024-03-09T11:00:00,0,10
15339,2024-03-09T10:30:00,12,4
15340,2024-03-09T10:15:00,2,0
15341,2024-03-09T10:00:00,3,0
15342,2024-03-09T09:30:00,4,10
15343,2024-03-09T09:15:00,4,2
15344,2024-03-09T09:00:00,5,1
15345,2024-03-09T08:45:00,4,0
15346,2024-03-09T08:30:00,1,0
15347,2024-03-09T08:15:00,2,0
15348,2024-03-09T07:30:00,1,1
15349,2024-03-09T06:30:00,6,5
15350,2024-03-08T23:30:00,4,0
15351,2024-03-08T23:15:00,2,0
15352,2024-03-08T23:00:00,5,2
15353,2024-03-08T22:45:00,7,7
15354,2024-03-08T22:30:00,9,6
15355,2024-03-08T22:15:00,11,20
15356,2024-03-08T21:45:00,3,2
15357,2024-03-08T21:30:00,13,12
15358,2024-03-08T21:15:00,3,2
15359,2024-03-08T20:30:00,13,3
15360,2024-03-08T20:15:00,5,4
15361,2024-03-08T20:00:00,0,1
15362,2024-03-08T19:45:00,0,2
15363,2024-03-08T19:30:00,15,8
15364,2024-03-08T19:15:00,8,7
15365,2024-03-08T19:00:00,5,2
15366,2024-03-08T18:45:00,2,2
15367,2024-03-08T18:30:00,22,7
15368,2024-03-08T18:15:00,31,24
15369,2024-03-08T18:00:00,17,14
15370,2024-03-08T17:45:00,21,12
15371,2024-03-08T17:30:00,43,36
15372,2024-03-08T17:15:00,10,8
15373,2024-03-08T17:00:00,16,23
15374,2024-03-08T16:45:00,0,9
15375,2024-03-08T16:30:00,34,13
15376,2024-03-08T16:15:00,9,5
15377,2024-03-08T16:00:00,32,27
15378,2024-03-08T15:45:00,27,21
15379,2024-03-08T15:30:00,65,50
15380,2024-03-08T15:15:00,27,26
15381,2024-03-08T15:00:00,14,15
15382,2024-03-08T14:45:00,11,19
15383,2024-03-08T14:30:00,29,11
15384,2024-03-08T14:15:00,23,21
15385,2024-03-08T14:00:00,53,42
15386,2024-03-08T13:45:00,16,13
15387,2024-03-08T13:30:00,30,22
15388,2024-03-08T13:15:00,12,13
15389,2024-03-08T13:00:00,17,12
15390,2024-03-08T12:45:00,10,14
15391,2024-03-08T12:30:00,26,39
15392,2024-03-08T12:15:00,20,19
15393,2024-03-08T12:00:00,23,18
15394,2024-03-08T11:45:00,9,10
15395,2024-03-08T11:30:00,20,24
15396,2024-03-08T11:15:00,15,18
15397,2024-03-08T11:00:00,6,17
15398,2024-03-08T10:45:00,2,2
15399,2024-03-08T10:30:00,46,33
15400,2024-03-08T10:15:00,18,22
15401,2024-03-08T10:00:00,0,1
15402,2024-03-08T09:45:00,3,3
15403,2024-03-08T09:30:00,13,11
15404,2024-03-08T09:15:00,2,2
15405,2024-03-08T09:00:00,13,7
15406,2024-03-08T08:45:00,3,0
15407,2024-03-08T08:30:00,3,14
15408,2024-03-08T08:15:00,41,15
15409,2024-03-08T08:00:00,6,11
15410,2024-03-08T07:45:00,4,3
15411,2024-03-08T07:30:00,12,8
15412,2024-03-08T07:15:00,2,0
15413,2024-03-08T07:00:00,11,3
15414,2024-03-08T06:45:00,6,1
15415,2024-03-08T06:30:00,13,0
15416,2024-03-08T06:15:00,2,2
15417,2024-03-08T01:30:00,0,2
15418,2024-03-08T01:00:00,0,1
15419,2024-03-07T23:30:00,3,0
15420,2024-03-07T23:15:00,1,1
15421,2024-03-07T23:00:00,6,5
15422,2024-03-07T22:45:00,5,2
15423,2024-03-07T22:30:00,5,2
15424,2024-03-07T22:15:00,8,5
15425,2024-03-07T22:00:00,1,11
15426,2024-03-07T21:30:00,16,7
15427,2024-03-07T21:15:00,9,5
15428,2024-03-07T21:00:00,1,0
15429,2024-03-07T20:45:00,2,1
15430,2024-03-07T20:30:00,17,6
15431,2024-03-07T20:15:00,5,6
15432,2024-03-07T20:00:00,3,0
15433,2024-03-07T19:45:00,3,3
15434,2024-03-07T19:30:00,23,14
15435,2024-03-07T19:15:00,1,0
15436,2024-03-07T19:00:00,1,0
15437,2024-03-07T18:45:00,10,10
15438,2024-03-07T18:30:00,22,10
15439,2024-03-07T18:15:00,17,15
15440,2024-03-07T18:00:00,43,19
15441,2024-03-07T17:45:00,21,18
15442,2024-03-07T17:30:00,31,17
15443,2024-03-07T17:15:00,24,21
15444,2024-03-07T17:00:00,34,31
15445,2024-03-07T16:45:00,14,14
15446,2024-03-07T16:30:00,41,32
15447,2024-03-07T16:15:00,43,39
15448,2024-03-07T16:00:00,34,24
15449,2024-03-07T15:45:00,23,16
15450,2024-03-07T15:30:00,53,51
15451,2024-03-07T15:15:00,25,30
15452,2024-03-07T15:00:00,25,23
15453,2024-03-07T14:45:00,16,18
15454,2024-03-07T14:30:00,36,23
15455,2024-03-07T14:15:00,33,30
15456,2024-03-07T14:00:00,24,39
15457,2024-03-07T13:45:00,27,27
15458,2024-03-07T13:30:00,74,68
15459,2024-03-07T13:15:00,36,27
15460,2024-03-07T13:00:00,21,41
15461,2024-03-07T12:45:00,12,11
15462,2024-03-07T12:30:00,74,41
15463,2024-03-07T12:15:00,20,27
15464,2024-03-07T12:00:00,38,55
15465,2024-03-07T11:45:00,179,176
15466,2024-03-07T11:30:00,40,33
15467,2024-03-07T11:15:00,13,12
15468,2024-03-07T11:00:00,13,12
15469,2024-03-07T10:45:00,5,7
15470,2024-03-07T10:30:00,28,20
15471,2024-03-07T10:15:00,9,7
15472,2024-03-07T10:00:00,5,3
15473,2024-03-07T09:45:00,5,7
15474,2024-03-07T09:30:00,11,11
15475,2024-03-07T09:15:00,6,1
15476,2024-03-07T09:00:00,19,19
15477,2024-03-07T08:45:00,3,4
15478,2024-03-07T08:30:00,3,0
15479,2024-03-07T08:15:00,28,17
15480,2024-03-07T08:00:00,10,2
15481,2024-03-07T07:45:00,4,2
15482,2024-03-07T07:30:00,16,5
15483,2024-03-07T07:15:00,8,5
15484,2024-03-07T07:00:00,18,7
15485,2024-03-07T06:30:00,32,11
15486,2024-03-07T06:15:00,2,2
15487,2024-03-07T03:45:00,0,2
15488,2024-03-07T00:15:00,0,5
15489,2024-03-07T00:00:00,0,2
15490,2024-03-06T23:30:00,1,0
15491,2024-03-06T23:15:00,4,2
15492,2024-03-06T23:00:00,2,10
15493,2024-03-06T22:45:00,3,0
15494,2024-03-06T22:30:00,6,22
15495,2024-03-06T22:15:00,2,1
15496,2024-03-06T21:30:00,14,4
15497,2024-03-06T21:15:00,2,0
15498,2024-03-06T21:00:00,3,3
15499,2024-03-06T20:30:00,11,12
15500,2024-03-06T20:15:00,4,7
15501,2024-03-06T20:00:00,8,7
15502,2024-03-06T19:30:00,17,5
15503,2024-03-06T19:15:00,15,8
15504,2024-03-06T18:45:00,1,0
15505,2024-03-06T18:30:00,15,3
15506,2024-03-06T18:15:00,2,3
15507,2024-03-06T18:00:00,15,4
15508,2024-03-06T17:45:00,11,6
15509,2024-03-06T17:30:00,47,23
15510,2024-03-06T17:15:00,12,11
15511,2024-03-06T17:00:00,5,1
15512,2024-03-06T16:45:00,13,13
15513,2024-03-06T16:30:00,30,10
15514,2024-03-06T16:15:00,13,16
15515,2024-03-06T16:00:00,14,3
15516,2024-03-06T15:45:00,10,5
15517,2024-03-06T15:30:00,19,5
15518,2024-03-06T15:15:00,11,6
15519,2024-03-06T15:00:00,6,4
15520,2024-03-06T14:30:00,23,15
15521,2024-03-06T14:15:00,12,7
15522,2024-03-06T14:00:00,10,8
15523,2024-03-06T13:45:00,4,3
15524,2024-03-06T13:30:00,15,8
15525,2024-03-06T13:15:00,9,6
15526,2024-03-06T13:00:00,12,9
15527,2024-03-06T12:45:00,155,155
15528,2024-03-06T12:30:00,19,12
15529,2024-03-06T12:00:00,10,5
15530,2024-03-06T11:45:00,7,9
15531,2024-03-06T11:30:00,8,3
15532,2024-03-06T11:15:00,57,58
